[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Mob #28255: Mpforce - No such victim [head orc cook]. &D
[*****] BUG: Sanibak -> wasp guard ($n's stream of divine energy absorbs your health and heals them!) &D
[*****] BUG: Sanibak -> gargoyle statue ($n's stream of divine energy absorbs your health and heals them!) &D
[*****] BUG: Bad string for flag in add_ban. &D
[*****] BUG: Bad string for flag in add_ban. &D
[*****] BUG: RelCreate: duplicated relation &D
[*****] BUG: RelCreate: duplicated relation &D
[*****] BUG: RelCreate: duplicated relation &D
[*****] BUG: Read_object: vnum 16248 bad type. &D
[*****] BUG: ------------------------>  11  &D
[*****] BUG: RelCreate: duplicated relation &D
[*****] BUG: __FileOpen: can't open player/h/Hagane for r. Called from player.c:3900 &D
[*****] BUG: __FileOpen: can't open player/h/Hagane for r. Called from player.c:3900 &D
[*****] BUG: Sanibak -> tainted wolf ($n's stream of divine energy absorbs your health and heals them!) &D
[*****] BUG: __FileOpen: can't open player/h/Hagane for r. Called from player.c:3900 &D
[*****] BUG: __FileOpen: can't open player/h/Hagane for r. Called from player.c:3900 &D
[*****] BUG: __FileOpen: can't open player/h/Hagane for r. Called from player.c:3900 &D
[*****] BUG: __FileOpen: can't open system/boot.txt for a. Called from db.c:5110 &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpquest - No such victim [Jarkore Flame Starter dragon red]. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpechoat [35527]- victim [someone] does not exist. &D
[*****] BUG: Mob #35527: Mpquest - No such victim [Jarkore Flame Starter dragon red]. &D
[*****] BUG: Isahn -> hill giant ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> wasp worker ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Mob #25010: Mpoload - Bad level [wounded elf]. &D
[*****] BUG: Mob #25010: Mpforce - No such victim [wounded elf]. &D
[*****] BUG: Mob #25010: Mpforce - No such victim [wounded elf]. &D
[*****] BUG: Isahn -> wasp worker ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> wasp guard ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> troll ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: __FileOpen: can't open system/boot.txt for a. Called from db.c:5110 &D
[*****] BUG: __FileOpen: can't open system/auth.dat.temporary for w. Called from new_auth.c:324 &D
[*****] BUG: Cannot open auth.dat for writing. &D
[*****] BUG: Isahn -> barbarian ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> wasp guard ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Mob #2764: Mpforce - No such victim [Blacksmith Jolram]. &D
[*****] BUG: Isahn -> monk ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> grizzly bear ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> giant ant drone ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> temple guard ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> Pixadale gate guard ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> Female citizen ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: __FileOpen: can't open corpses/Aniella.temporary for w. Called from save.c:3792 &D
[*****] BUG: Write_corpses: Cannot open file. &D
[*****] BUG: __FileOpen: can't open system/auth.dat.temporary for w. Called from new_auth.c:324 &D
[*****] BUG: Cannot open auth.dat for writing. &D
[*****] BUG: __FileOpen: can't open system/auth.dat.temporary for w. Called from new_auth.c:324 &D
[*****] BUG: Cannot open auth.dat for writing. &D
[*****] BUG: Isahn -> Male citizen ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> Pixadale Guard ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> monk ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Isahn -> Male citizen ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: __FileOpen: can't open system/boot.txt for a. Called from db.c:5110 &D
[*****] BUG: __FileOpen: can't open system/STAFFLIST for a. Called from db.c:5226 &D
[*****] BUG: __FileOpen: can't open system/STAFFLIST for a. Called from db.c:5226 &D
[*****] BUG: __FileOpen: can't open system/STAFFLIST for a. Called from db.c:5226 &D
[*****] BUG: __FileOpen: can't open system/STAFFLIST for a. Called from db.c:5226 &D
[*****] BUG: __FileOpen: can't open system/STAFFLIST for a. Called from db.c:5226 &D
[*****] BUG: __FileOpen: can't open system/STAFFLIST for a. Called from db.c:5226 &D
[*****] BUG: __FileOpen: can't open system/STAFFLIST for a. Called from db.c:5226 &D
[*****] BUG: __FileOpen: can't open corpses/Aniella.temporary for w. Called from save.c:3792 &D
[*****] BUG: Write_corpses: Cannot open file. &D
[*****] BUG: __FileOpen: can't open system/auth.dat.temporary for w. Called from new_auth.c:324 &D
[*****] BUG: Cannot open auth.dat for writing. &D
[*****] BUG: Isahn -> Pixadale Guard ($n's cloud of darkness has greatly dispelled you!) &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
[*****] BUG: Mob #122: Mpechoat [122]- victim [someone] does not exist. &D
